# 语音指令: add
# 采集时间: 13-Apr-2025 19:56:34
# 帧数: 61
# 特征维度: 39
# 格式: 每行一帧，每帧39个特征值，用逗号分隔
-4.752419,-0.228952,-0.485479,-0.180277,0.369600,0.048096,0.069593,0.000583,0.320121,-0.037196,-0.002191,0.133688,-0.173019,0.154849,-0.011609,-0.048891,-0.019745,0.005428,0.027303,0.012556,0.098430,0.007444,-0.073030,-0.000770,0.045749,0.061957,0.023636,0.033930,-0.002035,0.006747,0.011271,0.011267,-0.007342,0.002642,-0.015900,-0.010583,-0.010322,0.007334,0.043301
-4.451187,-0.304268,-0.126455,0.044217,0.494689,0.504028,0.317616,0.002608,0.409361,0.377520,-0.012024,0.172673,0.017560,0.279924,0.075880,-0.040130,0.008239,0.029349,0.077185,0.036249,0.046200,0.038688,-0.029297,-0.028134,0.007265,0.132838,-0.010779,0.036204,0.002848,0.013923,-0.003195,-0.009906,-0.011605,-0.017564,-0.038030,-0.010507,-0.002731,0.004890,0.010353
-4.992073,0.102870,-0.285641,0.102909,0.513672,0.196066,0.284892,0.247573,0.318792,-0.071267,0.028239,0.546898,0.426029,0.251997,0.119844,-0.019861,-0.038280,-0.056234,-0.028410,-0.008302,0.001312,-0.095474,-0.022934,-0.065894,0.002104,0.043369,-0.026339,-0.000762,0.004984,0.011770,-0.016178,-0.010639,-0.015762,-0.041554,-0.034146,0.004515,0.003201,-0.010230,-0.022206
-3.420547,0.594246,-0.587632,-0.131774,0.568745,0.406314,0.428248,0.333725,0.285625,0.095117,-0.015976,0.280945,0.300751,0.048139,0.081324,-0.006421,0.059625,-0.048179,-0.052055,-0.031743,-0.052799,-0.154893,-0.055006,-0.008666,0.017461,-0.008749,0.041486,-0.069813,0.017365,-0.010402,0.000581,-0.012011,-0.013189,-0.027678,-0.011860,-0.000496,0.019463,0.001760,-0.023496
-3.719582,0.103190,-0.359895,-0.305937,-0.024946,-0.085836,-0.041315,-0.154741,-0.242595,-0.052074,-0.440729,0.072797,-0.020157,0.080976,-0.034190,-0.007556,0.042778,-0.090363,-0.007781,-0.073927,-0.150318,-0.163666,-0.011185,0.005359,-0.029073,-0.022369,0.281359,-0.131334,0.008426,-0.042586,0.014400,-0.011171,0.002412,0.008437,0.040166,0.009314,0.016815,0.005728,-0.002952
-4.898335,0.220168,-0.104738,0.687687,0.460178,0.304554,0.268851,-0.146734,-0.330657,-0.001967,0.163468,0.505352,0.187656,0.684360,-0.384844,0.104767,-0.110359,0.037551,-0.043125,-0.032124,-0.072163,-0.027973,-0.023764,0.074062,0.043055,0.000917,0.378217,-0.151981,-0.008449,-0.067530,-0.006671,-0.021514,0.019102,0.042024,0.061000,0.010517,-0.018692,-0.010336,-0.002397
-3.845165,0.044412,-0.550061,0.019912,-0.017088,0.201678,-0.128504,-0.512826,-0.452264,-0.100473,-0.026976,0.220095,0.338779,2.051855,-0.646218,0.008555,-0.272742,-0.004322,-0.136568,0.007715,0.087681,0.130503,0.046433,0.010708,0.039268,0.027823,0.158071,-0.038746,0.016678,0.017244,-0.001602,-0.013853,0.032428,0.045707,0.033064,-0.006309,-0.030722,-0.027266,0.000919
1.072815,-1.959557,0.233295,-0.988880,0.832532,-0.018334,0.257434,0.033171,0.215884,-0.042297,0.269673,0.473547,0.132727,1.907104,-0.766661,-0.057033,-0.289150,-0.154456,-0.168931,0.068435,0.156794,0.143714,0.010191,-0.159677,-0.087225,-0.040398,-0.146246,0.189178,0.019362,0.108327,-0.014429,0.027053,0.014041,-0.000677,-0.015081,-0.008777,-0.023412,-0.041292,0.004878
6.842052,-3.132633,-0.444482,-1.244390,-0.222561,-0.828240,0.015582,0.341340,0.366065,0.274460,-0.423664,0.329705,0.198125,0.662916,-0.148019,0.219240,0.261446,-0.019598,-0.068690,0.116741,0.091418,-0.013339,-0.060348,-0.116335,-0.161424,0.016607,-0.309299,0.335581,0.028505,0.117775,0.005166,0.064487,0.003430,-0.038425,-0.033053,-0.004683,0.023380,-0.024789,-0.000064
2.340260,-3.319947,-0.510347,-0.566284,-0.449419,-0.300085,0.652795,0.472968,0.230185,-0.124678,-0.703919,-0.151731,-0.006005,0.289766,0.770748,0.165454,0.434944,-0.076250,0.105919,0.016408,-0.065699,-0.080967,-0.021074,-0.046158,-0.159290,0.054541,-0.099954,0.317977,-0.007373,0.034080,0.011301,0.040609,-0.005779,-0.039728,-0.004898,0.025400,0.053948,0.007325,0.002936
-0.191273,-0.279752,1.310757,1.593134,0.510607,-0.108772,0.451843,-0.121782,-0.536431,-0.464785,-0.316964,-0.564206,0.524191,0.548560,1.087791,0.131912,0.248464,-0.017898,0.189749,0.057189,-0.075850,-0.016866,0.042071,0.121150,-0.103614,-0.008698,0.007118,0.102373,-0.041728,-0.094263,-0.025415,0.000838,-0.029437,0.000935,0.031132,0.038548,0.043559,0.018188,-0.023109
6.389427,1.734757,0.486101,0.533527,-0.025009,0.334667,0.148442,-0.171768,0.139265,0.183649,-0.092617,-0.162208,0.338631,1.222404,0.986120,-0.047853,-0.027116,-0.083766,-0.013494,0.052604,-0.044121,0.096935,0.164614,0.118045,-0.054187,0.005704,-0.241372,-0.108827,0.016556,-0.096216,-0.012993,-0.035064,-0.054128,0.043476,0.016054,-0.001904,0.021010,0.016098,-0.034792
8.342709,1.574393,-0.035890,-0.096323,-0.536712,0.125989,0.648769,0.159530,0.311000,0.397587,0.077135,-0.376596,-0.026846,0.257764,0.497952,0.033746,-0.214551,-0.219676,-0.022609,-0.124403,0.101051,0.119389,0.151047,0.120106,-0.070564,-0.120861,-0.465650,-0.177950,0.067009,-0.043448,-0.002585,-0.036993,-0.090190,0.048185,-0.023282,-0.054045,-0.009210,0.014288,-0.029069
6.090801,2.309553,-0.128645,0.139216,-0.466826,-0.500816,0.904774,0.039661,0.464617,0.538379,-0.115220,-0.627563,0.312870,-1.367348,0.235324,0.359517,-0.055226,-0.086028,-0.070796,-0.301025,0.185330,-0.040501,-0.074707,0.103790,-0.048076,-0.138889,-0.427951,-0.158124,0.069382,-0.003700,0.022130,-0.007583,-0.078095,0.030139,-0.042617,-0.077425,-0.020351,0.015463,-0.016577
1.544643,2.734968,1.870501,0.401491,-0.715618,0.164855,-0.755927,0.447666,0.108732,0.361645,0.493824,-0.822733,-0.263339,-1.641160,0.114426,0.451603,-0.063395,-0.049378,-0.078956,-0.444684,0.184220,-0.134570,-0.228472,0.051053,0.007491,-0.142992,-0.049526,-0.085948,-0.022314,0.015422,0.056422,-0.001078,-0.010084,-0.013862,-0.009968,-0.034728,-0.033593,0.015160,0.020928
0.540977,2.705731,1.957086,-0.042010,-0.491698,-0.150129,-1.156292,0.921190,-0.017693,-0.299613,0.389755,-0.280425,-0.463717,-1.029985,-0.022187,0.284396,-0.130503,-0.016164,-0.062108,-0.375231,0.153746,-0.107519,-0.211185,-0.008211,0.029762,-0.096129,0.237787,-0.031171,-0.097225,0.009714,0.040418,0.014272,0.055591,-0.048391,0.027081,0.032593,-0.031088,0.008052,0.032053
0.044724,2.121578,1.959326,-0.386802,-0.836088,-0.569117,-1.285508,0.948388,-0.333070,-0.709745,0.163782,-0.521004,-0.586501,-0.274584,-0.032041,-0.075240,-0.061304,0.155335,-0.054952,-0.165195,0.026288,0.066333,-0.026041,-0.083989,0.011222,0.026146,0.206759,0.013833,-0.088486,0.021083,0.029025,0.019743,0.093188,-0.054815,0.037158,0.056948,-0.020124,0.004561,0.028321
-0.157631,2.450771,1.750316,-0.295110,-0.496977,-0.541274,-1.332223,0.815763,-0.019362,-0.337012,-0.006160,-0.600793,-0.161078,-0.259454,0.060630,-0.085441,0.016529,0.101528,0.004329,-0.026103,-0.085230,0.050349,0.083654,-0.069998,0.017454,0.028371,0.019702,0.023601,-0.028405,0.018797,-0.007091,0.015404,0.089635,-0.045647,0.009894,0.026957,-0.010957,0.002694,-0.000434
-0.068439,2.631282,1.499683,0.160889,0.339962,0.000686,-1.769507,0.677123,0.563699,0.203555,0.130637,-0.608517,-0.235017,-0.467954,0.162627,-0.006311,0.021151,0.096240,0.015988,0.077399,-0.093994,0.053372,0.066347,-0.077133,0.054855,0.018594,-0.058434,-0.072235,-0.003369,0.017598,-0.035214,0.007016,0.072562,-0.021781,-0.021599,-0.019568,-0.008467,-0.004760,-0.017974
-1.263962,2.837514,1.644699,-0.164117,-0.385491,-0.399560,-1.088560,0.490117,-0.118507,-0.201751,-0.061541,-0.141091,-0.444986,-0.777759,0.043343,0.057704,-0.030812,-0.053020,-0.001957,0.173470,-0.115058,-0.038638,-0.040068,-0.101966,0.035155,-0.084177,0.159304,-0.202777,-0.069778,0.006570,-0.025532,0.017228,0.033767,-0.003728,-0.016028,-0.015870,0.006415,-0.003996,0.009120
-2.653629,2.994821,1.997458,-0.269750,-0.232859,-0.526777,-0.891596,0.486078,0.084225,-0.338246,-0.323964,-0.405935,-0.315256,-0.445904,-0.579300,-0.151266,0.094295,-0.044717,-0.019103,0.276966,-0.108745,-0.062974,-0.095811,-0.139658,-0.026330,-0.040958,0.502385,-0.271003,-0.120044,-0.000219,-0.013948,0.021091,0.015782,0.015087,-0.016774,0.004641,0.018706,0.019938,0.025490
-4.181923,2.540392,1.913522,-0.243663,-0.546659,-0.283978,-0.614957,0.145721,-0.025298,-0.336414,-0.459853,-0.488499,-0.676810,0.932083,-1.103372,-0.515487,0.029175,-0.032701,0.131169,0.125102,-0.092405,-0.023494,0.060838,0.001229,0.035077,0.137973,0.626259,-0.219237,-0.104731,-0.011129,0.026548,0.020412,0.003091,0.033399,-0.006695,0.033074,0.037450,0.040603,0.042200
-1.713978,-1.099722,0.384229,0.870840,0.139811,-0.177849,-0.160119,0.125847,0.109182,-0.371037,-0.602477,-0.631124,-0.386828,2.452796,-1.310678,-0.599236,-0.010541,-0.031747,0.087693,0.217681,0.021245,-0.091815,0.065829,0.003415,0.211434,0.110122,0.257955,0.008186,0.034812,-0.027504,0.041180,0.001058,-0.019475,0.036757,0.001881,0.024965,0.037221,0.032199,0.011459
4.348270,-2.488593,-0.957868,-0.498367,-0.772458,0.307046,-0.620530,0.055690,-0.275701,0.217046,0.084693,0.184569,0.515951,2.477612,-1.249384,-0.482985,-0.061917,0.126383,0.077827,0.224029,0.083846,-0.086236,0.142297,0.099224,0.227795,0.168212,-0.327170,0.269737,0.195722,0.006673,0.026051,-0.030345,-0.030317,0.003601,0.017759,-0.012096,0.005133,-0.022275,-0.041626
9.301418,-3.246099,-0.534359,-0.171126,-0.314232,-0.231062,0.562146,0.674220,-0.390764,-0.179298,-0.574691,0.646315,-0.172158,0.723771,-0.459039,0.114382,-0.066495,0.171373,-0.004412,0.079172,0.092217,-0.029302,0.065826,0.082352,0.125806,0.041292,-0.592550,0.418081,0.202999,0.011042,-0.032312,-0.027947,-0.088814,-0.058974,0.043441,-0.021392,-0.002373,-0.068953,-0.051642
6.695969,-4.733207,-0.819685,-0.093916,0.540293,0.268085,0.517191,0.432000,-0.338318,0.513176,0.186526,0.370636,0.342598,-0.649398,0.479695,0.616427,0.107140,0.047899,-0.070276,-0.035288,-0.087474,0.066633,-0.014746,-0.007887,-0.082173,-0.128375,-0.301138,0.416711,0.072803,-0.007437,-0.084270,-0.036022,-0.094139,-0.077648,0.046196,-0.028445,-0.022121,-0.060532,-0.050705
1.805489,-3.055236,1.105085,0.266856,0.643295,-0.181176,-0.201415,0.553966,-0.042947,-0.083447,-0.105599,0.093770,-0.019540,-0.420041,0.946252,0.394357,-0.012313,-0.248062,-0.067768,-0.321028,-0.321990,0.145751,-0.000958,0.031027,-0.143726,-0.117467,0.206677,0.202587,-0.131377,-0.021434,-0.079843,-0.018385,-0.032516,-0.041834,0.021935,-0.005637,-0.021881,-0.022032,-0.005636
3.635086,0.596382,2.359325,0.038453,-0.914522,-0.179795,-0.474253,-0.465852,0.006519,0.067629,-0.203654,-0.107757,-0.410859,0.798759,1.159161,-0.056142,-0.144843,-0.309144,-0.180573,-0.284175,-0.278003,0.160902,-0.022520,-0.049167,-0.084430,-0.121264,0.356869,-0.069831,-0.215082,-0.030551,-0.013927,0.000024,0.052856,0.035226,-0.020492,-0.000669,-0.024738,0.015757,0.036792
7.899761,0.379888,0.532583,-0.277855,-1.223197,-0.452304,-1.082568,-1.021965,0.420401,0.033905,-0.173974,-0.093444,-0.573212,1.557550,0.706490,-0.513852,-0.101318,-0.262149,-0.107060,-0.042520,-0.112861,0.076270,0.042564,-0.069260,-0.031306,0.006894,0.137311,-0.207157,-0.111163,0.004681,0.050700,0.025095,0.128799,0.080329,-0.061057,-0.013938,-0.021503,0.021249,0.043713
8.842068,1.259405,-0.880316,-0.745633,-0.570043,-0.793563,-0.936981,-0.631895,0.514601,0.301184,-0.108286,-0.119402,-0.183663,1.046103,0.061699,-0.521771,-0.077545,-0.062734,-0.070366,0.219615,0.085568,-0.064123,-0.026396,-0.151430,-0.013205,0.096815,-0.136784,-0.233029,0.021771,0.032503,0.062440,0.067110,0.112518,0.049830,-0.083792,-0.019374,0.012171,0.012974,0.025244
9.453838,1.305625,-0.673377,0.024989,-1.259230,-0.581416,-0.253765,-0.113924,0.223389,0.080354,-0.616237,-0.129891,-0.081848,0.493898,-0.072838,-0.185740,-0.010912,-0.004234,0.045428,0.390801,0.112099,-0.211472,-0.088427,-0.087266,-0.012968,0.112768,-0.260021,-0.120773,0.071564,0.019727,0.074998,0.063557,0.037264,-0.010603,-0.051041,-0.027981,0.053459,0.012574,-0.013183
9.700237,0.527279,-0.488770,-0.588394,-1.297358,-0.577735,0.575195,-0.347925,-0.310551,-0.134754,-0.993271,-0.198344,-0.005778,0.312487,-0.213031,-0.036103,0.053668,0.016979,0.226596,0.340786,-0.003344,-0.335472,-0.087199,0.042972,0.010710,0.026559,-0.229734,0.009295,0.040391,0.012137,0.063071,0.057002,-0.052522,-0.042551,0.019705,-0.021270,0.078797,0.011134,-0.039140
10.631504,0.242801,-0.874060,-0.387678,-0.870395,-0.250756,0.766434,-0.415133,-0.564925,-0.340823,-0.314475,-0.161203,0.094963,-0.018023,-0.076081,-0.199146,-0.019030,0.247259,0.201223,0.174107,-0.134516,-0.182673,-0.121763,0.226331,0.058045,-0.045425,-0.236619,0.042884,0.006073,0.008327,0.062699,0.026726,-0.098116,-0.023742,0.095442,-0.010332,0.052466,0.002644,-0.043603
10.204659,0.353046,-0.993264,-0.139971,-0.633893,0.558356,0.824581,-0.502094,-1.315811,-0.072741,0.026096,-0.053129,-0.089675,-0.413165,0.118895,-0.191322,0.017485,0.271329,0.259340,-0.068217,-0.096849,0.057454,-0.154120,0.274600,0.041793,-0.106209,-0.291744,0.050755,0.031868,0.016983,0.048898,-0.019904,-0.085907,0.018893,0.122517,0.000320,0.002356,-0.020912,-0.015407
8.949650,0.867970,-1.721371,-0.284543,0.074807,0.198637,0.782011,-0.932119,-0.479889,-0.765589,0.381737,0.163689,-0.337403,-0.910142,0.068690,-0.041772,0.069572,0.325610,0.209587,-0.142830,-0.005807,0.296073,-0.117322,0.182265,-0.001673,-0.136443,-0.452210,-0.016772,0.118634,0.035946,-0.011929,-0.051284,-0.053651,0.068104,0.064310,0.051251,-0.056957,-0.032676,0.026109
7.654903,0.989767,-1.313199,-0.481849,0.056273,0.933109,0.112377,-0.733599,0.041871,-0.953024,0.488072,-0.102951,-0.492323,-1.421757,0.081101,0.145029,0.136682,0.331316,0.053221,-0.147315,0.087406,0.332227,-0.071885,0.074529,-0.109272,-0.032060,-0.496139,-0.078223,0.133019,0.018436,-0.070534,-0.109351,-0.001705,0.067395,-0.032546,0.094034,-0.087809,-0.005462,0.061796
5.706944,0.364813,-0.965173,0.288621,0.972632,0.965720,0.170090,-0.336599,0.741967,-0.686013,0.668419,-0.168226,-0.607998,-2.897525,-0.197112,0.543244,0.190911,0.114576,-0.100260,-0.190989,0.297549,0.150454,0.236634,-0.108961,-0.104490,0.124744,0.015502,-0.060585,0.048883,-0.021466,-0.126363,-0.097363,0.041842,0.019779,-0.115491,0.075402,-0.075046,0.018854,0.058636
2.215809,1.127736,-0.377107,0.526204,1.143343,0.536232,0.148191,-0.215655,0.300018,-0.594947,0.378399,-0.636428,-0.162776,-3.132739,-0.349018,0.534626,0.095030,-0.165383,-0.425782,-0.059190,0.270346,-0.125643,0.389287,-0.246502,0.059236,0.238097,0.772344,0.007594,-0.115526,-0.064388,-0.102907,0.001434,0.065066,-0.064859,-0.107795,-0.014208,-0.004187,0.043384,-0.009927
